state,date,cases
Georgia,4/9/2020,2
Georgia,4/9/2020,1
Georgia,4/9/2020,54
Georgia,4/9/2020,25
Georgia,4/9/2020,2
Georgia,4/9/2020,5
Georgia,4/9/2020,951
Georgia,4/9/2020,42
Georgia,4/9/2020,4
Georgia,4/9/2020,32
Georgia,4/9/2020,45
Georgia,4/9/2020,6
Georgia,4/9/2020,21
Georgia,4/9/2020,3
Georgia,4/9/2020,3
Georgia,4/9/2020,2
Georgia,4/9/2020,11
Georgia,4/9/2020,21
Georgia,4/9/2020,5
Georgia,4/9/2020,6
Georgia,4/9/2020,8
Georgia,4/9/2020,70
Texas,4/9/2020,2
Texas,4/9/2020,10
Texas,4/9/2020,15
Texas,4/9/2020,2
Texas,4/9/2020,5
Texas,4/9/2020,7
Texas,4/9/2020,1
Texas,4/9/2020,18
Texas,4/9/2020,1
Texas,4/9/2020,84
Texas,4/9/2020,626
Texas,4/9/2020,4
Texas,4/9/2020,35
Texas,4/9/2020,199
Texas,4/9/2020,114
Texas,4/9/2020,8
Texas,4/9/2020,5
Texas,4/9/2020,5
Texas,4/9/2020,5
Texas,4/9/2020,13
Texas,4/9/2020,1
Texas,4/9/2020,126
Texas,4/9/2020,3
Texas,4/9/2020,5
Texas,4/9/2020,10
Texas,4/9/2020,22
Texas,4/9/2020,6
Texas,4/9/2020,3
Texas,4/9/2020,406
Texas,4/9/2020,6
Texas,4/9/2020,29
Texas,4/9/2020,3
Texas,4/9/2020,17
Texas,4/9/2020,2
Texas,4/9/2020,1
Texas,4/9/2020,1
Texas,4/9/2020,1432
Texas,4/9/2020,5
Texas,4/9/2020,8
Texas,4/9/2020,7
Texas,4/9/2020,1
Texas,4/9/2020,426
Texas,4/9/2020,1
Texas,4/9/2020,14
Texas,4/9/2020,3
Texas,4/9/2020,34
Texas,4/9/2020,225
Texas,4/9/2020,44
Texas,4/9/2020,10
Texas,4/9/2020,1
Texas,4/9/2020,4
Texas,4/9/2020,17
Texas,4/9/2020,1
Texas,4/9/2020,432
Texas,4/9/2020,1
Texas,4/9/2020,1
Texas,4/9/2020,1
Texas,4/9/2020,308
Texas,4/9/2020,2
Texas,4/9/2020,3
Texas,4/9/2020,2
Texas,4/9/2020,12
Texas,4/9/2020,15
Texas,4/9/2020,37
Texas,4/9/2020,5
Texas,4/9/2020,45
Texas,4/9/2020,9
Texas,4/9/2020,1
Texas,4/9/2020,1
Texas,4/9/2020,41
Texas,4/9/2020,3047
Texas,4/9/2020,12
Texas,4/9/2020,78
Texas,4/9/2020,1
Texas,4/9/2020,6
Texas,4/9/2020,139
Texas,4/9/2020,6
Texas,4/9/2020,12
Texas,4/9/2020,12
Texas,4/9/2020,4
Texas,4/9/2020,15
Texas,4/9/2020,2
Texas,4/9/2020,1
Texas,4/9/2020,4
Texas,4/9/2020,5
Texas,4/9/2020,92
Texas,4/9/2020,2
Texas,4/9/2020,30
Texas,4/9/2020,1
Texas,4/9/2020,2
Texas,4/9/2020,19
Texas,4/9/2020,9
Texas,4/9/2020,2
Texas,4/9/2020,2
Texas,4/9/2020,1
Texas,4/9/2020,8
Texas,4/9/2020,1
Texas,4/9/2020,2
Texas,4/9/2020,4
Texas,4/9/2020,2
Texas,4/9/2020,2
Texas,4/9/2020,15
Texas,4/9/2020,7
Texas,4/9/2020,3
Texas,4/9/2020,3
Texas,4/9/2020,214
Texas,4/9/2020,3
Texas,4/9/2020,1
Texas,4/9/2020,2
Texas,4/9/2020,1
Texas,4/9/2020,45
Texas,4/9/2020,7
Texas,4/9/2020,1
Texas,4/9/2020,66
Texas,4/9/2020,9
Texas,4/9/2020,30
Texas,4/9/2020,7
Texas,4/9/2020,1
Texas,4/9/2020,1
Texas,4/9/2020,210
Texas,4/9/2020,15
Texas,4/9/2020,2
Texas,4/9/2020,25
Texas,4/9/2020,11
Texas,4/9/2020,1
Texas,4/9/2020,69
Texas,4/9/2020,3
Texas,4/9/2020,31
Texas,4/9/2020,4
Texas,4/9/2020,7
Texas,4/9/2020,6
Texas,4/9/2020,1
Texas,4/9/2020,8
Texas,4/9/2020,58
Texas,4/9/2020,52
Texas,4/9/2020,2
Texas,4/9/2020,14
Texas,4/9/2020,14
Texas,4/9/2020,1
Texas,4/9/2020,7
Texas,4/9/2020,3
Texas,4/9/2020,7
Texas,4/9/2020,1
Texas,4/9/2020,23
Texas,4/9/2020,82
Texas,4/9/2020,7
Texas,4/9/2020,2
Texas,4/9/2020,637
Texas,4/9/2020,31
Texas,4/9/2020,6
Texas,4/9/2020,4
Texas,4/9/2020,25
Texas,4/9/2020,597
Texas,4/9/2020,3
Texas,4/9/2020,4
Texas,4/9/2020,6
Texas,4/9/2020,6
Texas,4/9/2020,12
Texas,4/9/2020,8
Texas,4/9/2020,62
Texas,4/9/2020,18
Texas,4/9/2020,11
Texas,4/9/2020,29
Texas,4/9/2020,163
Texas,4/9/2020,18
Texas,4/9/2020,50
Texas,4/9/2020,5
Texas,4/9/2020,103
Texas,4/9/2020,9
Texas,4/9/2020,3
Texas,4/9/2020,4
Texas,4/9/2020,3
Texas,4/9/2020,1
Washington,4/9/2020,30
Washington,4/9/2020,4
Washington,4/9/2020,215
Washington,4/9/2020,43
Washington,4/9/2020,11
Washington,4/9/2020,194
Washington,4/9/2020,1
Washington,4/9/2020,21
Washington,4/9/2020,13
Washington,4/9/2020,1
Washington,4/9/2020,93
Washington,4/9/2020,101
Washington,4/9/2020,8
Washington,4/9/2020,151
Washington,4/9/2020,28
Washington,4/9/2020,3888
Washington,4/9/2020,123
Washington,4/9/2020,15
Washington,4/9/2020,11
Washington,4/9/2020,18
Washington,4/9/2020,1
Washington,4/9/2020,18
Washington,4/9/2020,12
Washington,4/9/2020,1
Washington,4/9/2020,845
Washington,4/9/2020,12
Washington,4/9/2020,178
Washington,4/9/2020,2
Washington,4/9/2020,1701
Washington,4/9/2020,246
Washington,4/9/2020,6
Washington,4/9/2020,81
Washington,4/9/2020,815
Washington,4/9/2020,2
Washington,4/9/2020,17
Washington,4/9/2020,243
Washington,4/9/2020,13
Washington,4/9/2020,447
Georgia,4/10/2020,9
Georgia,4/10/2020,2
Georgia,4/10/2020,14
Georgia,4/10/2020,11
Georgia,4/10/2020,35
Georgia,4/10/2020,7
Georgia,4/10/2020,51
Georgia,4/10/2020,208
Georgia,4/10/2020,8
Georgia,4/10/2020,6
Georgia,4/10/2020,58
Georgia,4/10/2020,1
Georgia,4/10/2020,7
Georgia,4/10/2020,17
Georgia,4/10/2020,29
Georgia,4/10/2020,15
Georgia,4/10/2020,24
Georgia,4/10/2020,27
Georgia,4/10/2020,39
Georgia,4/10/2020,19
Georgia,4/10/2020,4
Georgia,4/10/2020,200
Georgia,4/10/2020,12
Georgia,4/10/2020,2
Georgia,4/10/2020,140
Georgia,4/10/2020,3
Georgia,4/10/2020,4
Georgia,4/10/2020,177
Georgia,4/10/2020,81
Georgia,4/10/2020,15
Georgia,4/10/2020,328
Georgia,4/10/2020,3
Georgia,4/10/2020,681
Georgia,4/10/2020,53
Georgia,4/10/2020,80
Georgia,4/10/2020,65
Georgia,4/10/2020,6
Georgia,4/10/2020,100
Georgia,4/10/2020,3
Georgia,4/10/2020,63
Georgia,4/10/2020,2
Georgia,4/10/2020,25
Georgia,4/10/2020,826
Georgia,4/10/2020,27
Georgia,4/10/2020,9
Georgia,4/10/2020,37
Georgia,4/10/2020,1072
Georgia,4/10/2020,148
Georgia,4/10/2020,107
Georgia,4/10/2020,2
Georgia,4/10/2020,20
Georgia,4/10/2020,3
Georgia,4/10/2020,7
Georgia,4/10/2020,9
Georgia,4/10/2020,93
Georgia,4/10/2020,104
Georgia,4/10/2020,119
Georgia,4/10/2020,4
Georgia,4/10/2020,1417
Georgia,4/10/2020,6
Georgia,4/10/2020,34
Georgia,4/10/2020,29
Georgia,4/10/2020,15
Georgia,4/10/2020,25
Georgia,4/10/2020,669
Georgia,4/10/2020,14
Georgia,4/10/2020,273
Georgia,4/10/2020,1
Georgia,4/10/2020,15
Georgia,4/10/2020,19
Georgia,4/10/2020,3
Georgia,4/10/2020,3
Georgia,4/10/2020,249
Georgia,4/10/2020,112
Georgia,4/10/2020,11
Georgia,4/10/2020,26
Georgia,4/10/2020,6
Georgia,4/10/2020,1
Georgia,4/10/2020,6
Georgia,4/10/2020,9
Georgia,4/10/2020,15
Georgia,4/10/2020,10
Georgia,4/10/2020,15
Georgia,4/10/2020,5
Georgia,4/10/2020,29
Georgia,4/10/2020,230
Georgia,4/10/2020,16
Georgia,4/10/2020,7
Georgia,4/10/2020,1
Georgia,4/10/2020,59
Georgia,4/10/2020,9
Georgia,4/10/2020,18
Georgia,4/10/2020,10
Georgia,4/10/2020,10
Georgia,4/10/2020,19
Georgia,4/10/2020,3
Georgia,4/10/2020,19
Georgia,4/10/2020,10
Georgia,4/10/2020,135
Georgia,4/10/2020,12
Georgia,4/10/2020,14
Georgia,4/10/2020,12
Georgia,4/10/2020,142
Georgia,4/10/2020,77
Georgia,4/10/2020,37
Georgia,4/10/2020,12
Georgia,4/10/2020,74
Georgia,4/10/2020,21
Georgia,4/10/2020,10
Georgia,4/10/2020,43
Georgia,4/10/2020,15
Georgia,4/10/2020,21
Georgia,4/10/2020,9
Georgia,4/10/2020,5
Georgia,4/10/2020,3
Georgia,4/10/2020,6
Georgia,4/10/2020,102
Georgia,4/10/2020,134
Georgia,4/10/2020,89
Georgia,4/10/2020,12
Georgia,4/10/2020,5
Georgia,4/10/2020,14
Georgia,4/10/2020,65
Georgia,4/10/2020,16
Georgia,4/10/2020,6
Georgia,4/10/2020,216
Georgia,4/10/2020,9
Georgia,4/10/2020,3
Georgia,4/10/2020,7
Georgia,4/10/2020,9
Georgia,4/10/2020,103
Georgia,4/10/2020,74
Georgia,4/10/2020,56
Georgia,4/10/2020,11
Georgia,4/10/2020,3
Georgia,4/10/2020,1
Georgia,4/10/2020,56
Georgia,4/10/2020,28
Georgia,4/10/2020,2
Georgia,4/10/2020,6
Georgia,4/10/2020,1226
Georgia,4/10/2020,50
Georgia,4/10/2020,6
Georgia,4/10/2020,34
Georgia,4/10/2020,50
Georgia,4/10/2020,6
Georgia,4/10/2020,21
Georgia,4/10/2020,4
Georgia,4/10/2020,3
Georgia,4/10/2020,2
Georgia,4/10/2020,11
Georgia,4/10/2020,24
Georgia,4/10/2020,5
Georgia,4/10/2020,6
Georgia,4/10/2020,9
Georgia,4/10/2020,78
Texas,4/10/2020,3
Texas,4/10/2020,11
Texas,4/10/2020,16
Texas,4/10/2020,2
Texas,4/10/2020,8
Texas,4/10/2020,8
Texas,4/10/2020,1
Texas,4/10/2020,26
Texas,4/10/2020,1
Texas,4/10/2020,84
Texas,4/10/2020,676
Texas,4/10/2020,4
Texas,4/10/2020,35
Texas,4/10/2020,199
Texas,4/10/2020,116
Texas,4/10/2020,8
Texas,4/10/2020,6
Texas,4/10/2020,6
Texas,4/10/2020,6
Texas,4/10/2020,14
Texas,4/10/2020,1
Texas,4/10/2020,147
Texas,4/10/2020,3
Texas,4/10/2020,5
Texas,4/10/2020,10
Texas,4/10/2020,24
Texas,4/10/2020,6
Texas,4/10/2020,3
Texas,4/10/2020,406
Texas,4/10/2020,6
Texas,4/10/2020,37
Texas,4/10/2020,3
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,18
Texas,4/10/2020,2
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,1537
Texas,4/10/2020,5
Texas,4/10/2020,8
Texas,4/10/2020,7
Texas,4/10/2020,1
Texas,4/10/2020,426
Texas,4/10/2020,1
Texas,4/10/2020,21
Texas,4/10/2020,3
Texas,4/10/2020,39
Texas,4/10/2020,252
Texas,4/10/2020,63
Texas,4/10/2020,10
Texas,4/10/2020,1
Texas,4/10/2020,5
Texas,4/10/2020,17
Texas,4/10/2020,1
Texas,4/10/2020,485
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,341
Texas,4/10/2020,2
Texas,4/10/2020,4
Texas,4/10/2020,2
Texas,4/10/2020,12
Texas,4/10/2020,17
Texas,4/10/2020,39
Texas,4/10/2020,6
Texas,4/10/2020,47
Texas,4/10/2020,9
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,41
Texas,4/10/2020,3261
Texas,4/10/2020,12
Texas,4/10/2020,79
Texas,4/10/2020,1
Texas,4/10/2020,10
Texas,4/10/2020,146
Texas,4/10/2020,8
Texas,4/10/2020,12
Texas,4/10/2020,16
Texas,4/10/2020,4
Texas,4/10/2020,1
Texas,4/10/2020,15
Texas,4/10/2020,2
Texas,4/10/2020,1
Texas,4/10/2020,4
Texas,4/10/2020,6
Texas,4/10/2020,94
Texas,4/10/2020,2
Texas,4/10/2020,32
Texas,4/10/2020,2
Texas,4/10/2020,2
Texas,4/10/2020,24
Texas,4/10/2020,10
Texas,4/10/2020,2
Texas,4/10/2020,2
Texas,4/10/2020,1
Texas,4/10/2020,8
Texas,4/10/2020,1
Texas,4/10/2020,3
Texas,4/10/2020,4
Texas,4/10/2020,2
Texas,4/10/2020,3
Texas,4/10/2020,16
Texas,4/10/2020,9
Texas,4/10/2020,3
Texas,4/10/2020,3
Texas,4/10/2020,234
Texas,4/10/2020,5
Texas,4/10/2020,1
Texas,4/10/2020,2
Texas,4/10/2020,1
Texas,4/10/2020,49
Texas,4/10/2020,9
Texas,4/10/2020,2
Texas,4/10/2020,68
Texas,4/10/2020,10
Texas,4/10/2020,31
Texas,4/10/2020,7
Texas,4/10/2020,1
Texas,4/10/2020,1
Texas,4/10/2020,231
Texas,4/10/2020,21
Texas,4/10/2020,3
Texas,4/10/2020,29
Texas,4/10/2020,11
Texas,4/10/2020,1
Texas,4/10/2020,72
Texas,4/10/2020,3
Texas,4/10/2020,31
Texas,4/10/2020,4
Texas,4/10/2020,10
Texas,4/10/2020,11
Texas,4/10/2020,1
Texas,4/10/2020,9
Texas,4/10/2020,66
Texas,4/10/2020,1
Texas,4/10/2020,60
Texas,4/10/2020,2
Texas,4/10/2020,16
Texas,4/10/2020,14
Texas,4/10/2020,1
Texas,4/10/2020,9
Texas,4/10/2020,3
Texas,4/10/2020,7
Texas,4/10/2020,1
Texas,4/10/2020,31
Texas,4/10/2020,93
Texas,4/10/2020,7
Texas,4/10/2020,1
Texas,4/10/2020,3
Texas,4/10/2020,705
Texas,4/10/2020,51
Texas,4/10/2020,6
Texas,4/10/2020,6
Texas,4/10/2020,32
Texas,4/10/2020,642
Texas,4/10/2020,3
Texas,4/10/2020,4
Texas,4/10/2020,6
Texas,4/10/2020,7
Texas,4/10/2020,12
Texas,4/10/2020,10
Texas,4/10/2020,73
Texas,4/10/2020,18
Texas,4/10/2020,13
Texas,4/10/2020,36
Texas,4/10/2020,166
Texas,4/10/2020,20
Texas,4/10/2020,54
Texas,4/10/2020,5
Texas,4/10/2020,110
Texas,4/10/2020,10
Texas,4/10/2020,1
Texas,4/10/2020,4
Texas,4/10/2020,5
Texas,4/10/2020,3
Texas,4/10/2020,3
Washington,4/10/2020,30
Washington,4/10/2020,4
Washington,4/10/2020,234
Washington,4/10/2020,45
Washington,4/10/2020,11
Washington,4/10/2020,220
Washington,4/10/2020,1
Washington,4/10/2020,23
Washington,4/10/2020,16
Washington,4/10/2020,1
Washington,4/10/2020,107
Washington,4/10/2020,101
Washington,4/10/2020,8
Washington,4/10/2020,155
Washington,4/10/2020,28
Washington,4/10/2020,4119
Washington,4/10/2020,128
Washington,4/10/2020,15
Washington,4/10/2020,12
Washington,4/10/2020,18
Washington,4/10/2020,1
Washington,4/10/2020,18
Washington,4/10/2020,14
Washington,4/10/2020,1
Washington,4/10/2020,1
Washington,4/10/2020,882
Washington,4/10/2020,12
Washington,4/10/2020,178
Washington,4/10/2020,2
Washington,4/10/2020,1801
Washington,4/10/2020,255
Washington,4/10/2020,6
Washington,4/10/2020,81
Washington,4/10/2020,627
Washington,4/10/2020,2
Washington,4/10/2020,21
Washington,4/10/2020,250
Washington,4/10/2020,13
Washington,4/10/2020,447
Georgia,4/11/2020,9
Georgia,4/11/2020,2
Georgia,4/11/2020,14
Georgia,4/11/2020,13
Georgia,4/11/2020,47
Georgia,4/11/2020,7
Georgia,4/11/2020,51
Georgia,4/11/2020,211
Georgia,4/11/2020,8
Georgia,4/11/2020,6
Georgia,4/11/2020,62
Georgia,4/11/2020,1
Georgia,4/11/2020,7
Georgia,4/11/2020,18
Georgia,4/11/2020,28
Georgia,4/11/2020,16
Georgia,4/11/2020,28
Georgia,4/11/2020,28
Georgia,4/11/2020,41
Georgia,4/11/2020,20
Georgia,4/11/2020,4
Georgia,4/11/2020,204
Georgia,4/11/2020,12
Georgia,4/11/2020,2
Georgia,4/11/2020,146
Georgia,4/11/2020,3
Georgia,4/11/2020,6
Georgia,4/11/2020,186
Georgia,4/11/2020,82
Georgia,4/11/2020,15
Georgia,4/11/2020,339
Georgia,4/11/2020,3
Georgia,4/11/2020,705
Georgia,4/11/2020,53
Georgia,4/11/2020,84
Georgia,4/11/2020,68
Georgia,4/11/2020,6
Georgia,4/11/2020,101
Georgia,4/11/2020,3
Georgia,4/11/2020,67
Georgia,4/11/2020,2
Georgia,4/11/2020,25
Georgia,4/11/2020,848
Georgia,4/11/2020,28
Georgia,4/11/2020,11
Georgia,4/11/2020,40
Georgia,4/11/2020,1102
Georgia,4/11/2020,151
Georgia,4/11/2020,120
Georgia,4/11/2020,2
Georgia,4/11/2020,20
Georgia,4/11/2020,3
Georgia,4/11/2020,7
Georgia,4/11/2020,9
Georgia,4/11/2020,99
Georgia,4/11/2020,107
Georgia,4/11/2020,128
Georgia,4/11/2020,4
Georgia,4/11/2020,1446
Georgia,4/11/2020,6
Georgia,4/11/2020,33
Georgia,4/11/2020,33
Georgia,4/11/2020,15
Georgia,4/11/2020,25
Georgia,4/11/2020,681
Georgia,4/11/2020,14
Georgia,4/11/2020,276
Georgia,4/11/2020,3
Georgia,4/11/2020,16
Georgia,4/11/2020,19
Georgia,4/11/2020,3
Georgia,4/11/2020,4
Georgia,4/11/2020,254
Georgia,4/11/2020,113
Georgia,4/11/2020,11
Georgia,4/11/2020,26
Georgia,4/11/2020,6
Georgia,4/11/2020,1
Georgia,4/11/2020,6
Georgia,4/11/2020,9
Georgia,4/11/2020,15
Georgia,4/11/2020,11
Georgia,4/11/2020,15
Georgia,4/11/2020,5
Georgia,4/11/2020,31
Georgia,4/11/2020,236
Georgia,4/11/2020,16
Georgia,4/11/2020,8
Georgia,4/11/2020,1
Georgia,4/11/2020,59
Georgia,4/11/2020,9
Georgia,4/11/2020,19
Georgia,4/11/2020,10
Georgia,4/11/2020,10
Georgia,4/11/2020,20
Georgia,4/11/2020,3
Georgia,4/11/2020,23
Georgia,4/11/2020,10
Georgia,4/11/2020,136
Georgia,4/11/2020,12
Georgia,4/11/2020,2
Georgia,4/11/2020,14
Georgia,4/11/2020,14
Georgia,4/11/2020,144
Georgia,4/11/2020,78
Georgia,4/11/2020,36
Georgia,4/11/2020,12
Georgia,4/11/2020,79
Georgia,4/11/2020,22
Georgia,4/11/2020,11
Georgia,4/11/2020,45
Georgia,4/11/2020,16
Georgia,4/11/2020,22
Georgia,4/11/2020,9
Georgia,4/11/2020,5
Georgia,4/11/2020,3
Georgia,4/11/2020,6
Georgia,4/11/2020,103
Georgia,4/11/2020,138
Georgia,4/11/2020,92
Georgia,4/11/2020,12
Georgia,4/11/2020,5
Georgia,4/11/2020,14
Georgia,4/11/2020,69
Georgia,4/11/2020,17
Georgia,4/11/2020,6
Georgia,4/11/2020,224
Georgia,4/11/2020,9
Georgia,4/11/2020,3
Georgia,4/11/2020,7
Georgia,4/11/2020,9
Georgia,4/11/2020,106
Georgia,4/11/2020,76
Georgia,4/11/2020,59
Georgia,4/11/2020,11
Georgia,4/11/2020,3
Georgia,4/11/2020,1
Georgia,4/11/2020,57
Georgia,4/11/2020,35
Georgia,4/11/2020,2
Georgia,4/11/2020,7
Georgia,4/11/2020,1300
Georgia,4/11/2020,51
Georgia,4/11/2020,6
Georgia,4/11/2020,38
Georgia,4/11/2020,50
Georgia,4/11/2020,6
Georgia,4/11/2020,21
Georgia,4/11/2020,4
Georgia,4/11/2020,3
Georgia,4/11/2020,2
Georgia,4/11/2020,11
Georgia,4/11/2020,24
Georgia,4/11/2020,5
Georgia,4/11/2020,6
Georgia,4/11/2020,10
Georgia,4/11/2020,80
Texas,4/11/2020,3
Texas,4/11/2020,11
Texas,4/11/2020,16
Texas,4/11/2020,2
Texas,4/11/2020,8
Texas,4/11/2020,8
Texas,4/11/2020,2
Texas,4/11/2020,27
Texas,4/11/2020,2
Texas,4/11/2020,91
Texas,4/11/2020,723
Texas,4/11/2020,4
Texas,4/11/2020,35
Texas,4/11/2020,225
Texas,4/11/2020,134
Texas,4/11/2020,10
Texas,4/11/2020,6
Texas,4/11/2020,6
Texas,4/11/2020,6
Texas,4/11/2020,14
Texas,4/11/2020,1
Texas,4/11/2020,159
Texas,4/11/2020,3
Texas,4/11/2020,5
Texas,4/11/2020,10
Texas,4/11/2020,29
Texas,4/11/2020,6
Texas,4/11/2020,3
Texas,4/11/2020,441
Texas,4/11/2020,7
Texas,4/11/2020,37
Texas,4/11/2020,3
Texas,4/11/2020,1
Texas,4/11/2020,1
Texas,4/11/2020,34
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,1
Texas,4/11/2020,1648
Texas,4/11/2020,6
Texas,4/11/2020,9
Texas,4/11/2020,7
Texas,4/11/2020,1
Texas,4/11/2020,454
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,23
Texas,4/11/2020,3
Texas,4/11/2020,41
Texas,4/11/2020,269
Texas,4/11/2020,71
Texas,4/11/2020,12
Texas,4/11/2020,1
Texas,4/11/2020,5
Texas,4/11/2020,17
Texas,4/11/2020,1
Texas,4/11/2020,518
Texas,4/11/2020,1
Texas,4/11/2020,1
Texas,4/11/2020,1
Texas,4/11/2020,355
Texas,4/11/2020,2
Texas,4/11/2020,4
Texas,4/11/2020,2
Texas,4/11/2020,13
Texas,4/11/2020,17
Texas,4/11/2020,39
Texas,4/11/2020,6
Texas,4/11/2020,47
Texas,4/11/2020,11
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,57
Texas,4/11/2020,3561
Texas,4/11/2020,12
Texas,4/11/2020,82
Texas,4/11/2020,1
Texas,4/11/2020,10
Texas,4/11/2020,188
Texas,4/11/2020,8
Texas,4/11/2020,13
Texas,4/11/2020,16
Texas,4/11/2020,4
Texas,4/11/2020,1
Texas,4/11/2020,16
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,4
Texas,4/11/2020,7
Texas,4/11/2020,100
Texas,4/11/2020,2
Texas,4/11/2020,32
Texas,4/11/2020,2
Texas,4/11/2020,2
Texas,4/11/2020,26
Texas,4/11/2020,10
Texas,4/11/2020,2
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,8
Texas,4/11/2020,1
Texas,4/11/2020,3
Texas,4/11/2020,4
Texas,4/11/2020,2
Texas,4/11/2020,3
Texas,4/11/2020,17
Texas,4/11/2020,11
Texas,4/11/2020,3
Texas,4/11/2020,3
Texas,4/11/2020,270
Texas,4/11/2020,5
Texas,4/11/2020,1
Texas,4/11/2020,2
Texas,4/11/2020,1
Texas,4/11/2020,49
Texas,4/11/2020,9
Texas,4/11/2020,3
Texas,4/11/2020,69
Texas,4/11/2020,12
Texas,4/11/2020,31
Texas,4/11/2020,7
Texas,4/11/2020,1
Texas,4/11/2020,2
Texas,4/11/2020,245
Texas,4/11/2020,21
Texas,4/11/2020,3
Texas,4/11/2020,30
Texas,4/11/2020,12
Texas,4/11/2020,2
Texas,4/11/2020,72
Texas,4/11/2020,3
Texas,4/11/2020,33
Texas,4/11/2020,4
Texas,4/11/2020,10
Texas,4/11/2020,13
Texas,4/11/2020,1
Texas,4/11/2020,9
Texas,4/11/2020,66
Texas,4/11/2020,1
Texas,4/11/2020,60
Texas,4/11/2020,2
Texas,4/11/2020,24
Texas,4/11/2020,14
Texas,4/11/2020,1
Texas,4/11/2020,9
Texas,4/11/2020,5
Texas,4/11/2020,7
Texas,4/11/2020,2
Texas,4/11/2020,34
Texas,4/11/2020,93
Texas,4/11/2020,7
Texas,4/11/2020,1
Texas,4/11/2020,3
Texas,4/11/2020,705
Texas,4/11/2020,55
Texas,4/11/2020,6
Texas,4/11/2020,6
Texas,4/11/2020,33
Texas,4/11/2020,690
Texas,4/11/2020,3
Texas,4/11/2020,4
Texas,4/11/2020,6
Texas,4/11/2020,7
Texas,4/11/2020,12
Texas,4/11/2020,10
Texas,4/11/2020,76
Texas,4/11/2020,18
Texas,4/11/2020,14
Texas,4/11/2020,36
Texas,4/11/2020,171
Texas,4/11/2020,26
Texas,4/11/2020,54
Texas,4/11/2020,5
Texas,4/11/2020,110
Texas,4/11/2020,10
Texas,4/11/2020,1
Texas,4/11/2020,5
Texas,4/11/2020,5
Texas,4/11/2020,3
Texas,4/11/2020,3
Washington,4/11/2020,36
Washington,4/11/2020,5
Washington,4/11/2020,246
Washington,4/11/2020,54
Washington,4/11/2020,12
Washington,4/11/2020,220
Washington,4/11/2020,1
Washington,4/11/2020,23
Washington,4/11/2020,16
Washington,4/11/2020,1
Washington,4/11/2020,112
Washington,4/11/2020,111
Washington,4/11/2020,11
Washington,4/11/2020,157
Washington,4/11/2020,28
Washington,4/11/2020,4264
Washington,4/11/2020,132
Washington,4/11/2020,15
Washington,4/11/2020,12
Washington,4/11/2020,18
Washington,4/11/2020,2
Washington,4/11/2020,19
Washington,4/11/2020,14
Washington,4/11/2020,1
Washington,4/11/2020,1
Washington,4/11/2020,931
Washington,4/11/2020,13
Washington,4/11/2020,187
Washington,4/11/2020,3
Washington,4/11/2020,1834
Washington,4/11/2020,255
Washington,4/11/2020,6
Washington,4/11/2020,81
Washington,4/11/2020,583
Washington,4/11/2020,2
Washington,4/11/2020,21
Washington,4/11/2020,252
Washington,4/11/2020,13
Washington,4/11/2020,535
Georgia,4/12/2020,10
Georgia,4/12/2020,2
Georgia,4/12/2020,14
Georgia,4/12/2020,14
Georgia,4/12/2020,53
Georgia,4/12/2020,7
Georgia,4/12/2020,55
Georgia,4/12/2020,213
Georgia,4/12/2020,8
Georgia,4/12/2020,6
Georgia,4/12/2020,70
Georgia,4/12/2020,1
Georgia,4/12/2020,8
Georgia,4/12/2020,19
Georgia,4/12/2020,29
Georgia,4/12/2020,17
Georgia,4/12/2020,28
Georgia,4/12/2020,29
Georgia,4/12/2020,45
Georgia,4/12/2020,21
Georgia,4/12/2020,4
Georgia,4/12/2020,210
Georgia,4/12/2020,13
Georgia,4/12/2020,3
Georgia,4/12/2020,148
Georgia,4/12/2020,3
Georgia,4/12/2020,7
Georgia,4/12/2020,187
Georgia,4/12/2020,84
Georgia,4/12/2020,16
Georgia,4/12/2020,372
Georgia,4/12/2020,3
Georgia,4/12/2020,728
Georgia,4/12/2020,58
Georgia,4/12/2020,87
Georgia,4/12/2020,69
Georgia,4/12/2020,7
Georgia,4/12/2020,106
Georgia,4/12/2020,3
Georgia,4/12/2020,69
Georgia,4/12/2020,2
Georgia,4/12/2020,26
Georgia,4/12/2020,893
Georgia,4/12/2020,29
Georgia,4/12/2020,13
Georgia,4/12/2020,44
Georgia,4/12/2020,1178
Georgia,4/12/2020,159
Georgia,4/12/2020,125
Georgia,4/12/2020,2
Georgia,4/12/2020,22
Georgia,4/12/2020,3
Georgia,4/12/2020,8
Georgia,4/12/2020,1
Georgia,4/12/2020,9
Georgia,4/12/2020,100
Georgia,4/12/2020,108
Georgia,4/12/2020,133
Georgia,4/12/2020,4
Georgia,4/12/2020,1495
Georgia,4/12/2020,7
